회사명,고용 형태,스킬,기업 소개,주요 업무,자격 요건,우대 사항,채용 절차,복리후생,회사위치,직무_lv1,직무_lv2,자격요건 및 우대사항,index
(주)웅진,정규직,"['C#', 'SAP', 'ERP', 'VB.NET']","디지털 혁신의 중심, 웅진에서 세상을 바꾸는 기회에 도전하세요!", SAP Business One 개발SI 국내 및 해외 사이트 SAP Business One 구축 SAP Business One addon 개발 및 운영 SAP Business One Cloud 구축 및 운영 SAP Business One 3rd Party Web 개발 SAP Business One Mobile App 확장개발 SAP Business One 개발SM 국내 및 해외 고객사 SAP Business One 운영물류재무인사원가 고도화 단위 프로젝트 개발SI 개발 및 SM 유지보수 각 포지션별 모집 중입니다,"• NET Framework 최소 3년 이상 경력(c#, vb .net)
• ERP 시스템 개발 및 운영 경험
• Web Application 개발 가능자(.net or Java)
• MS-SQL 개발 가능자","• Service Based App.(Odata, JSON, RESTfull)개발 가능
• HANA Database, Suse Linux 운영 경험
• HANA Modeling, Service Layer 구축 경험
• Oracle 개발경험
• Crystal Report 개발 경험
• SCP(SAP Cloud Platform) 경험
• 영어 의사소통 가능자","[채용절차]
• 서류전형 → 온라인 PI검사 → 1차 인터뷰 → 2차 인터뷰 → 처우 협의 → 최종합격
※절차는 변경될 수 있습니다.

[참고사항]
• 서류 합격자에 한해 연락드립니다.
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.","• 복지카드 지급 - 직위 및 근속 기간에따라 포인트 지급
• 또또사랑 휴가 - 근속기간 7년 이상 근속자에게 안식 휴가 제공
• 고사양 노트북 및 모니터 지급
• 기술 자격증 취득 지원 및 자격증 수당 지급
• 시간단위 연차사용 가능 (최소 2시간 부터)
• 사내카페 / 사내 동호회 / 전자도서관 운영
• 건강검진(년 1회) / 헬스케어 프로그램 운영
• 경조사지원 / 휴양시설 지원
• 자녀입학축하금 / 명절선물 지원
• 정기휴가(유급) / 출산휴가, 육아휴직 / 출산축하선물 등
• 연말 우수사원 / 장기근속 포상제도
• 지방거주자 정착지원금 지원",서울 중구 청계천로 24,['개발'],['ERP'], NET Framework 최소 3년 이상 경력c vb net ERP 시스템 개발 및 운영 경험 Web Application 개발 가능자net or Java MSSQL 개발 가능자 Service Based AppOdata JSON RESTfull개발 가능 HANA Database Suse Linux 운영 경험 HANA Modeling Service Layer 구축 경험 Oracle 개발경험 Crystal Report 개발 경험 SCPSAP Cloud Platform 경험 영어 의사소통 가능자,79
엠아이큐브솔루션(주),정규직,"['java', 'C#', '스마트팩토리', 'MES', '.NET']","세상 모든 일에 정보 시스템이 필요한 시대입니다. 지인들과 대화를 나눌 때 사용하는 메신저에도 증강현실이니 인공지능이니 하는 마당에 제품의 복잡한 생산 공정과 제조 설비를 관리하는 데에도 당연히 정보 시스템과 첨단  IT 기술이 필요하겠지요.

엠아이큐브솔루션은 제조 현장에서 생성, 축적되는 정보를 통합하고 지능화하여 이른바 ‘디지털 전환(Digital Transformation)’이라 불리는 혁신의 조력자(Enabler) 역할을 하는 스마트 팩토리 시스템에 필요한 소프트웨어를 개발하고 있습니다. 살짝 더 알려 드리면, 생산 공정을 추적, 관리하여 민첩한 비즈니스 의사결정을 지원하기 위한 제조실행시스템(MES; Manufacturing Execution System)을 구축하고 AI 기반의 제조 특화 애플리케이션과 서비스를 개발하는 회사랍니다.

제품의 기획부터 출하까지 전 공정을 자동화하고 더욱 똑똑하게 만드는 일. 바로 저희가 하고 있는 일입니다.

함께 도전해 보고 싶지 않나요?",삼성전기 수원 프로젝트 MES 프로젝트로 제품이 생산되는 일련의 공정들에 대한 UI단을 개발MSS 프로젝트로 설비와 MES 간의 Dashboard를 개발하는 역할로써 UI와 DB를 모두 컨트롤하는 업무면접 후 상기 적합도에 따라 포지션 배치,"ㆍ학력 : 무관
ㆍ수원 삼성전기 근무 가능자
ㆍJAVA, Xplatform 사용 우대 / MES 경력 우대
ㆍC#, .Net 사용 우대
ㆍC# 런처 개발 우대","ㆍ스마트팩토리 관련 개발/운영업무 경험
ㆍ관련 학과 전공자 (정보통신공학/ 컴퓨터공학)
ㆍ유관업무 경력자",서류전형 > 1차 면접 > 최종합격,"√ 긴 말이 필요없는 당연한복지

   하나, 4대보험
   둘,   퇴직연금제도(DC형)
   셋,   단체 상해보험
   넷,   자유로운 연차사용

√ 조금 더 여유로운 일상을 응원하며

   하나, 복지 포인트 지급
   둘,    청년내일채움공제 운영
   셋,    학비 걱정 없이 유치원부터 대학원까지 자녀학자금 지원
   넷,    풍성한 명절을 위해 귀성비와 선물 제공
   다섯, 각종 경조비와 휴가 제공
   여섯, 종합건강검진(배우자와 세뚜~ 세뚜~)

√ 함께 성장할 수 있는 환경을 제공합니다.

   하나, 직무교육 및 자격증 취득 지원금
   둘,    장기 근속자, 우수사원, 우수프로젝트 포상
   셋,    내가 추천한 지인 입사시 120만원 지급

√ 마음 맞는 동료와의 취미 생활도 적극 지원 중

   하나, 축구 동호회
   둘,    스크린골프 동호회
   셋,    독서 동호회
   넷,    등산 동호회","서울 서초구 효령로55길 23, 3층, 4층, 5층",['개발'],"['ERP', '소프트웨어 개발']",학력  무관수원 삼성전기 근무 가능자JAVA Xplatform 사용 우대  MES 경력 우대C Net 사용 우대C 런처 개발 우대스마트팩토리 관련 개발운영업무 경험관련 학과 전공자 정보통신공학 컴퓨터공학유관업무 경력자,80
한류뱅크(주),정규직,"['java', 'ERP', 'HTML', 'CSS']","한류뱅크(주)는 2018년 설립된 이래 글로벌 한류 플랫폼 '팬투'를 운영하고 있으며, 나스닥 상장추진을 통해 글로벌 사업부문을 확장하고 있습니다.
서비스, 콘텐츠, 커머스, 플랫폼 사업의 강자로 한류문화 비즈니스의 선도적 역할을 하고 있습니다.

한류는 국내를 넘어서 세계로 무한확장하고 있습니다.
현실에 안주하지 않는 미래를 여는 새로운 비즈니스를 개척할 인재를 모집합니다.
서비스와 콘텐츠, 커머스 및 플랫폼을 아우르는 한류문화의 개척자로 참여해보세요.",이대리 운영 및 유지보수  httpsedaericom,"ㆍERP 개발 경험자
ㆍ5년이상 개발경력자","ㆍERP 관련 개발업무(재고, 회계, 인사 등) 경력 5년 이상
ㆍJAVA 경력 5년 이상
ㆍhtml, css, javascript 개발 경험
ㆍRDBMS(MsSql, MySql 등) SQL 작성 경험",,"ㆍ사내카페운영, 스낵바, 커피머신
ㆍ중식제공
ㆍ각종 경조사비, 특별 및 여름 휴가 제공
ㆍ교육비 및 도서비 지원
ㆍ내일 채움 공제 등 정부 지원 상ㅂ 신청
ㆍ설, 명절 상품권 지급
ㆍ최신 노트북, 비품, 듀얼 모니터 등 지원
ㆍ자율 복장 및 야근, 회식 강요 NO!
ㆍ대체 휴가 시스템
ㆍ주차 지원","서울특별시 영등포구 국회대로38길 8, 403호 A-164호(당산동3가, 문화빌딩)",['개발'],['ERP'],ERP 개발 경험자5년이상 개발경력자ERP 관련 개발업무재고 회계 인사 등 경력 5년 이상JAVA 경력 5년 이상html css javascript 개발 경험RDBMSMsSql MySql 등 SQL 작성 경험,81
신성통상(주),정규직,"['java', 'MSSQL', 'ERP', '유지보수']",경영정보1팀 내부 ERP 개발/운영/유지보수 담당 모집, 회계국내외 및 수출 시스템 운영개발유지보수 내부 ERP 개발운영유지보수,"• 개발 언어 : .NET, Java 유 경험자
• DB : Oracle, MS-SQL 유 경험자","• 전산 관련 학원 출신자 우대
• 재고관리, 대학내 경영/회계 과목 수강 등의 지식 보유자 우대
• 경력자인 경우, 회계 시스템 운영 / 재고 개념 / DB Handling 능력이 있는자 우대","[전형절차]
• 서류전형 > 1차면접 > 2차(임원)면접 > 최종합격
• 각 전형별 합격, 불합격 발표는 개별 안내 됩니다.
• 면접일정은 추후 통보됩니다.","• 인센티브/ 명절 상여,선물 지급
• 사옥내 무료주차
• 셔틀버스 운영
• 아침간식 제공 / 저녁식사 쿠폰 제공
• 화목데이
• 자사제품 직원할인 / 자사몰 매월 할인쿠폰 제공
• 생일자 포인트 지급 / 장기근속, 우수사원 포상
• 경조금 및 경조휴가 부여
• 유급하계휴가 지급 / 휴양시설 할인 지원
• 사내도서관 / 교육지원
• 성격유형(MBTI) 검사 및 상담",서울 강동구 풍성로63길 84,['개발'],['ERP'], 개발 언어  NET Java 유 경험자 DB  Oracle MSSQL 유 경험자 전산 관련 학원 출신자 우대 재고관리 대학내 경영회계 과목 수강 등의 지식 보유자 우대 경력자인 경우 회계 시스템 운영  재고 개념  DB Handling 능력이 있는자 우대,82
휴맥스홀딩스(주),정규직,"['SAP', '운영', 'ERP', 'ABAP']",, SAP ERP 시스템 운영   Process 분석설계 및 Configuration SAP ABAP 프로그램 개발,"<학력/전공/경력>
- 대졸이상/경영/산업공학, 경영정보, 컴퓨터
- 경력 : 5~10년 
"," -서비스업 ERP 모듈 운영 경험 우대
 -관련 모듈 경험자 우대(FI/CO)
- SAP ERP 및 ABAP 관련 교육 수료자 / 자격증 우대",,,경기 용인시 처인구 유방동 212-1,['개발'],['ERP'],학력전공경력 대졸이상경영산업공학 경영정보 컴퓨터 경력  510년  서비스업 ERP 모듈 운영 경험 우대 관련 모듈 경험자 우대FICO SAP ERP 및 ABAP 관련 교육 수료자  자격증 우대,84
(주)한국네트웍스,정규직,"['HR', 'SAP', '유지보수', 'ABAP', 'SD']","당사는 한국앤컴퍼니[구 한국타이어그룹] IT서비스 및 물류엔지니어링 계열사로서, 그룹사 시스템 운영/고객사SCM, MES, 법무특허 솔루션 개발/물류자동화 사업 등을 진행하고 있습니다. 
각종 솔루션에 대한 연구/개발을 통해 물류 및 스마트팩토리 분야에 최적화된 IT솔루션과 경험을 보유하고 있으며, WMS 분야는 Marketshare 1위로서 입지를 가지고 있습니다.

※ 판교 신사옥 영상: https://www.youtube.com/watch?v=Sf1HNnfFaxw", 그룹사한국앤컴퍼니 SAP시스템 SDMM모듈 운영 및 유지보수,"• ABAP 개발 경력 3년 이상
• 관련 모듈 경험자 우대 (SD 또는 MM) 
• Configuration 및 ABAP 개발 가능자",• 국가보훈대상자 및 장애인은 관련 법령에 따라 우대합니다.,"[전형절차]
서류전형 - 1차면접 - 온라인 인성검사 -  2차면접(채용검진) - 최종합격

[접수방법]
• 접수 기간: 채용시 마감
                ※ 이력서 접수 순서대로 면접을 진행하며 우수인재 확보 시 마감
• 이력서: 자유양식 (희망연봉 필수기재)","[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
	
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 여성전용휴게실
	
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
	
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출,계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
	
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵",경기 성남시 분당구 판교로 286,['개발'],['ERP'], ABAP 개발 경력 3년 이상 관련 모듈 경험자 우대 SD 또는 MM  Configuration 및 ABAP 개발 가능자 국가보훈대상자 및 장애인은 관련 법령에 따라 우대합니다,85
(주)한국네트웍스,정규직,"['HR', 'SAP', '유지보수']","당사는 한국앤컴퍼니[구 한국타이어그룹] IT서비스 및 물류엔지니어링 계열사로서, 그룹사 시스템 운영/고객사SCM, MES, 법무특허 솔루션 개발/물류자동화 사업 등을 진행하고 있습니다. 
각종 솔루션에 대한 연구/개발을 통해 물류 및 스마트팩토리 분야에 최적화된 IT솔루션과 경험을 보유하고 있으며, WMS 분야는 Marketshare 1위로서 입지를 가지고 있습니다.

※ 판교 신사옥 영상: https://www.youtube.com/watch?v=Sf1HNnfFaxw", 그룹사한국앤컴퍼니 SAP시스템 HR 모듈 운영 및 유지보수,"• 3년 이상 유지보수 경험자
• SAP HR 모듈 IMG Setting 및 급여 Schema 가능자",• SM업무 경험자 우대,"[전형절차]
서류전형  - 1차면접 - 온라인 인성검사 - 2차면접(채용검진) - 최종합격

[접수방법]
• 접수 기간: 채용시 마감
※ 이력서 접수 순서대로 면접을 진행하며 우수인재 확보 시 마감
• 이력서: 자유양식 (희망연봉 필수기재)","[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
	
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 여성전용휴게실
	
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
	
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출,계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
	
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵",경기 성남시 분당구 판교로 286,['개발'],['ERP'], 3년 이상 유지보수 경험자 SAP HR 모듈 IMG Setting 및 급여 Schema 가능자 SM업무 경험자 우대,86
(주)한국네트웍스,정규직,"['SAP', '유지보수', 'CO']","당사는 한국앤컴퍼니[구 한국타이어그룹] IT서비스 및 물류엔지니어링 계열사로서, 그룹사 시스템 운영/고객사SCM, MES, 법무특허 솔루션 개발/물류자동화 사업 등을 진행하고 있습니다. 
각종 솔루션에 대한 연구/개발을 통해 물류 및 스마트팩토리 분야에 최적화된 IT솔루션과 경험을 보유하고 있으며, WMS 분야는 Marketshare 1위로서 입지를 가지고 있습니다.

※ 판교 신사옥 영상: https://www.youtube.com/watch?v=Sf1HNnfFaxw", 그룹사한국앤컴퍼니 SAP시스템 CO모듈 운영 및 유지보수,"• 10년 이상 유지보수 경험자
• SAP CO 모듈 IMG Setting 및 ABAP 개발 가능자",• SM업무 경험자 우대,"[전형절차]
서류전형  - 1차면접 - 온라인 인성검사 - 2차면접(채용검진) - 최종합격

[접수방법]
• 접수 기간: 채용시 마감
※ 이력서 접수 순서대로 면접을 진행하며 우수인재 확보 시 마감
• 이력서: 자유양식 (희망연봉 필수기재)","[생활편의] 
• 조식제공, 중식제공, 통근버스, 사내 동호회 운영, 건강검진, 휴양시설 지원
	
[사내시설]
• 사내헬스장, 웰니스센터, 샤워실, 사내식당, 사내도서관, 휴게실, 카페테리아, 여성전용휴게실
	
[교육·연수]
• 신입사원 교육(OJT), 직무능력향상교육, 리더십 강화 교육, 사이버 연수원 운영, 자격증 취득 지원
	
[보상·지원]
• 자녀 학자금, 출산축하금, 주택자금대출,계열사 제품 할인, 생일자 상품권, 교육비, 도서구입비, 명절선물, 퇴직금, 각종 경조금, 장기근속자 포상, 우수사원 표창/포상, 인센티브제, 휴일수당, 직책수당, 야간교통비 
	
[휴무·휴가·행사]
• 주5일근무, 연차, 반차, 경조휴가, 포상휴가, 산전 후 휴가, 육아휴직, 출산휴가, 보건휴가, 창립일 휴무, 노동절 휴무, 워크샵",경기 성남시 분당구 판교로 286,['개발'],['ERP'], 10년 이상 유지보수 경험자 SAP CO 모듈 IMG Setting 및 ABAP 개발 가능자 SM업무 경험자 우대,87
씨제이올리브네트웍스(주),정규직,"['SAP', 'FI', '성능개선', 'TR']",, SAP FITR 모듈 운영 고객사 월분기년 결산지원 부가세 신고 지원 SAP 회계 전표 데이터 대량 인터페이스 처리 및 타모듈 FI SD MM PP BW 협업 고객사 사업 변화에 따른 과제 지원 및 관련 운영 프로젝트 수행 SAP 시스템을 포함하는 SM 프로젝트 수행 및 SI 프로젝트 지원,"- SAP FI /TR 3년 이상 운영
- 기초 회계 지식 보유
- SAP 프로젝트 경험 보유
- 시스템 성능 개선 경험 및 역량","- 식품 유통 또는 제약 비지니스 경험 有
- SAP HANA DB 운영 경험","서류전형 > 1차면접 > 2차면접 > CJAT(인성검사),처우협의(평판조회),채용검진 > 최종합격","♥복리후생
임직원 카드 : CJ그룹내 주요(브랜드,제품,서비스) 계열사 40% 할인
국내콘도 및 해외여행 지원 : 국내 콘도 및 해외여행(호텔,패키지) 회사지원
의료비 지원(본인) : 급여 항목 중 본인부담금 10만원 초과시
난임 부부 시술비 지원 : 자녀가 없는 난임 부부 시술비 지원(난임 휴가)
심장병 진료비 지원 : 본인 및 자녀 선천성 심장병 수술시 지원
종합건강검진 : 직급별 기준 상이(배우자 포함은 격년)
주택대부 이자지원 : 대출2,000만원에 대한 이자 회사 지원(100,000원 당 카페테리아 1Point 공제)
생일,자녀입학 선물지원 : 본인 생일, 자녀 입학시 선물 지원
경조사 휴가 및 경조금 : 결혼,회갑,칠순,팔순,구순,사망,장제비 등
상조 지원 : 상조 물품, 상조 업체 서비스(인력) 지원 
웨딩카 지원 : 본인 결혼시 웨딩카 지원
CGV 영화관람권 지급 : CGV영화관람권 1년 6장 제공 + CJ배급 영화관람권 제공
사내카페 : 본사 사내 카페 무료 이용
상담포유 : 심리상담서비스 연8회지원(심리정서, 부부/가족관계 등)

♥근무제도
재택근무 : 전사 주 2회 재택근무 
유연근무 : 시차 출퇴근,탄력근무, PC OFF제도 실시

♥자기계발
자격증 취득 지원 : 최종 합격시 응시료 및 자격증 발급 비용
외국어 검정비용 지원 : 언어 무관 회화 평가 기준 년 2회

♥자녀지원
자녀 학자금 및 보육수당 : 자녀 중,고,대학교 학자금 지원, 자녀 만 5세, 6세 매월 1인당 10만원 지원(10,000원 당 카페테리아 1Point 공제)
장애인 자녀 양육비 지원 : 미성년자 중증 장애인 자녀 양육비 지원
임신 축하 : 임신 축하 선물 지급, 예비맘 택시쿠폰 지원

♥휴가제도
휴가제도 : Creative Week 근속 3,5,7년 2주 유급휴가 (+개인휴가 2주포함 총4주 가능)
가족/자녀입학돌봄휴가 : 자녀입학(2주),가족(10일)
출산휴가 : 임직원 본인: 90일 / 배우자: 14일
난임휴가 : 여성:1회7일 / 남성: 3일(년)

♥장기근속
Creative Week : 근속 10년 이후부터 휴가와 포상금 지급

♥휴직제도
Global Knock : 글로벌 연수 무급 휴직 제도
가족돌봄휴직 : 최대 90일
임신휴직제도 : 만 8세 이하 자녀를 둔 임직원(임신중인 근로자) 최대 1년
육아휴직제도 : 임신중인 여성 근로자 최대 10개월

♥근로단축
임신 위험기 근로시간 단축 : 임신 12주 이내, 36주 이후 1일 2시간 단축
신생아 돌봄 근로시간 단축 : 출근 전,후 2시간 단축, 생후 3개월 자녀
입학자녀 돌봄 근로시간 단축 : 1일 1시간 단축, 초등학교에 입학한 자녀
긴급자녀 돌봄 근로시간 단축 : 1일 2시간 단축, 만 8세 이하 자녀
태아검진 시간제 : 임신중인 여성 근로자 4시간 단축근로","서울 용산구 한강대로 366, 10층",['개발'],['ERP'], SAP FI TR 3년 이상 운영 기초 회계 지식 보유 SAP 프로젝트 경험 보유 시스템 성능 개선 경험 및 역량 식품 유통 또는 제약 비지니스 경험 有 SAP HANA DB 운영 경험,88
씨제이올리브네트웍스(주),정규직,"['SAP', 'ERP', 'ABAP', 'SAP MM']","CJ올리브네트웍스는 1995년 창립이래 생활∙문화 기반의 종합 IT서비스를 성공적으로 제공함으로써 고객 만족과 가치를 실현하고 있으며, 고객의 신뢰와 지지를 바탕으로 견실하고 안정적인 성장을 지속해오고 있습니다.

지난 25여년 간 IT시스템 구축 및 서비스로 축적된 경험과 노하우를 바탕으로 CJ그룹의 디지털 전환(Digital Transformation)을 위한 계열사 디지털 혁신을 주도하고 있으며 스마트스토어, AI팩토리, 빅데이터, 블록체인 등 4차 산업혁명 시대에 경쟁력있는 IT기술로 시장의 요구에 빠르게 대응하고 있어요!

빠르게 변화하는 경영환경 속에서 다가올 미래를 위해, 남들보다 먼저, 더 멀리, 예측하여 고객의 혁신적인 성공을 견인하고 사회적 문제 해결을 통한 더 나은 세상을 실현하는데 앞장서는 CJ올리브네트웍스!

역량있는 분들의 합류를 기다립니다!", 제일제당 해외 식품바이오 SAP ERP eWM 운영개발 미주남미 동남아 아시아 유럽 중국 등 해외 16개국 80개소 해외 법인 개별 업무 환경과 특화 프로세스를 고려 Best Practice 도출 및 적용 년 12회 해외 법인 출장을 통해 변화관리사용자 교육 글로벌 법인 확산 Roll outin 프로젝트 수행 지원교육 출장  12주 프로젝트 지원 출장  35주 MMSD 직무 경험자도 지원 가능,"- 3~10년의 SAP ERP eWM(MM/SD)운영/개발 경력자
- SAP ERP 관련 프로젝트 수행 경력자
- IMG Configuration, CBO 설계, ABAP 개발 경험자","- 어학자격 Level 2이상(OPIC기준 IM1 이상)
- 영어 능통자(Communication ) 우대
- SAP ERP eWM( MM or SD)Certification 보유자","서류전형 ＞ 1차면접 ＞ 2차면접 ＞ 인성검사,처우협의,채용검진 ＞ 입사
- 각 단계별 결과에 따라, 일부 전형 과정이 추가 또는 생략될 수 있습니다. 

[유의사항]
- 이력서 내에 연봉정보는 반드시 삭제해주세요!
- 후보자분들의 경력을 최대한 그리고 충분히 검토하기 위해 2개의 포지션까지 중복지원 가능합니다.","♥복리후생
임직원 카드 : CJ그룹내 주요(브랜드,제품,서비스) 계열사 40% 할인
국내콘도 및 해외여행 지원 : 국내 콘도 및 해외여행(호텔,패키지) 회사지원
의료비 지원(본인) : 급여 항목 중 본인부담금 10만원 초과시
난임 부부 시술비 지원 : 자녀가 없는 난임 부부 시술비 지원(난임 휴가)
심장병 진료비 지원 : 본인 및 자녀 선천성 심장병 수술시 지원
종합건강검진 : 직급별 기준 상이(배우자 포함은 격년)
주택대부 이자지원 : 대출2,000만원에 대한 이자 회사 지원(100,000원 당 카페테리아 1Point 공제)
생일,자녀입학 선물지원 : 본인 생일, 자녀 입학시 선물 지원
경조사 휴가 및 경조금 : 결혼,회갑,칠순,팔순,구순,사망,장제비 등
상조 지원 : 상조 물품, 상조 업체 서비스(인력) 지원 
웨딩카 지원 : 본인 결혼시 웨딩카 지원
CGV 영화관람권 지급 : CGV영화관람권 1년 6장 제공 + CJ배급 영화관람권 제공
사내카페 : 본사 사내 카페 무료 이용
상담포유 : 심리상담서비스 연8회지원(심리정서, 부부/가족관계 등)

♥근무제도
재택근무 : 전사 주 2회 재택근무 
유연근무 : 시차 출퇴근,탄력근무, PC OFF제도 실시

♥자기계발
자격증 취득 지원 : 최종 합격시 응시료 및 자격증 발급 비용
외국어 검정비용 지원 : 언어 무관 회화 평가 기준 년 2회

♥자녀지원
자녀 학자금 및 보육수당 : 자녀 중,고,대학교 학자금 지원, 자녀 만 5세, 6세 매월 1인당 10만원 지원(10,000원 당 카페테리아 1Point 공제)
장애인 자녀 양육비 지원 : 미성년자 중증 장애인 자녀 양육비 지원
임신 축하 : 임신 축하 선물 지급, 예비맘 택시쿠폰 지원

♥휴가제도
휴가제도 : Creative Week 근속 3,5,7년 2주 유급휴가 (+개인휴가 2주포함 총4주 가능)
가족/자녀입학돌봄휴가 : 자녀입학(2주),가족(10일)
출산휴가 : 임직원 본인: 90일 / 배우자: 14일
난임휴가 : 여성:1회7일 / 남성: 3일(년)

♥장기근속
Creative Week : 근속 10년 이후부터 휴가와 포상금 지급

♥휴직제도
Global Knock : 글로벌 연수 무급 휴직 제도
가족돌봄휴직 : 최대 90일
임신휴직제도 : 만 8세 이하 자녀를 둔 임직원(임신중인 근로자) 최대 1년
육아휴직제도 : 임신중인 여성 근로자 최대 10개월

♥근로단축
임신 위험기 근로시간 단축 : 임신 12주 이내, 36주 이후 1일 2시간 단축
신생아 돌봄 근로시간 단축 : 출근 전,후 2시간 단축, 생후 3개월 자녀
입학자녀 돌봄 근로시간 단축 : 1일 1시간 단축, 초등학교에 입학한 자녀
긴급자녀 돌봄 근로시간 단축 : 1일 2시간 단축, 만 8세 이하 자녀
태아검진 시간제 : 임신중인 여성 근로자 4시간 단축근로","서울 용산구 한강대로 366, 10층",['개발'],['ERP'], 310년의 SAP ERP eWMMMSD운영개발 경력자 SAP ERP 관련 프로젝트 수행 경력자 IMG Configuration CBO 설계 ABAP 개발 경험자 어학자격 Level 2이상OPIC기준 IM1 이상 영어 능통자Communication  우대 SAP ERP eWM MM or SDCertification 보유자,89
