회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
(주)파수,정규직,"['영업기획', 'IT', '컨설팅', '영업관리', '기술영업']","파수는 패키지 소프트웨어 제품을 기획, 설계, 개발, 판매하는 소프트웨어 전문 회사입니다.
세계 최초로 DRM기술을 상용화한 이래 20년이상 시장 점유율 1위를 지키고 있으며,
전 세계 2,000여개 기업 및 기관에서 파수 제품을 사용하고 있습니다.
AI, 클라우드, 빅데이터, 데이터 보안 등 진입장벽이 높은 고부가가치 기술 분야를 선도하며 끊임 없이 성장하고 있습니다.",문서관리 제품 판매Wrapsody Wrapsody eCo를 위한 사전 컨설팅을 진행합니다 고객사 문서관리 발전방향 제시 고객사 문서관리 현황 분석 문서관리 제품의 세일즈킷 관리 문서관리 제품 데모시연POCBMT 제품 소개 및 문의대응 기타 업무 제품도입 기술미팅 요청자료 작성 등,,"① FIT Point – 선택적 복리후생제도
Fasoo인에게 꼭 맞는 선택적 복리후생제도! Fasoo인이라면 누구나 FIT Point를 매년 지급 받으며, 이 Point는 원하는 시기, 원하는 사용처에 자유롭게 사용할 수 있습니다.
(기본 Point 300,000/ 1년 근속마다 50,000 추가)

② Refresh 휴가 제도
열심히 일한 당신, 떠나라! Fasoo인은 3년마다 5일간의 달콤한 Refresh 휴가를 즐깁니다. Fasoo인들은 3년/6년/9년 등 3년 단위로 돌아오는 재충전의 시간을 누리며 더욱 빛나는 성과를 창출하고 있습니다.

③ 자기계발비 지원
Fasoo인 누구나 자기계발에 필요한 교육을 수강하여 업무역량을 
향상 시킬 수 있도록 1인 연간 최대 100만 원의 교육비용을 지원합니다.

④ 간식 / 석식
Fasoo인들의 휴식 공간인 라운지에는 향긋한 원두커피 / 각종 음료와 함께 잠을 깨우는 달콤한 군것질거리 및 계절과일이 마련되어 있어 업무에 지친 두뇌를 깨우고 새로운 활력을 재충전합니다. 인근 식당과 제휴하여 저녁 식사를 지원하여 Fasoo인들은 언제나 힘을 내어 집중할 수 있습니다.

⑤ 콘도&리조트 제휴
Fasoo는 한솔오크밸리, 대명비발디 등 전국 각지의 콘도와 제휴하여 임직원이 원하시는 날짜에 언제든 이용할 수 있도록 지원해드립니다.

⑥ 명절선물비 / 생일축하금 지원
풍요롭고 따뜻한 명절을 위한 명절선물비 지원으로 내가 원하는 다양한 명절 선물을 구매할 수 있습니다. 또한, 생일을 맞이하신 분은 백화점 상품권 선물을 받아, 더 즐거운 생일을 보낼 수 있습니다.

⑦ 종합검진
개인의 생활과 건강을 관리할 수 있도록 만 40세 이상의 임직원과 부서장 이상의 직원들에게 종합검진을 지원하고, 일반검진의 경우에도 건강보험공단 검진에 추가한 혈액검사 등을 지원하고 있습니다.",서울 마포구 월드컵북로396 비즈니스타워 17층/6층,아래 항목 1개 이상 만족하시는 분 문서관리컨설팅 업무 경험자 문서관리솔루션ECM 등 세일즈 및 운영 경험자 데이터문서 도면 등 흐름에 대한 가이드 수립이 가능한 자아래 항목 1개 이상 만족 시 이력서에 상세히 기술해 주세요 해당 직무 근무경험 관리체계 수립 컨설팅 경력 보유자 PPT 작성능력 우수자 면접 시 포토폴리오 제출,1288
(주)와탭랩스,정규직,"['세일즈', '기술 영업']","[와탭랩스를 소개합니다.]

와탭랩스는 모든 비즈니스가 디지털로 전환되고, IT가 비즈니스의 기반이 된 세상에서 ‘고객의 IT 서비스의 성능 극대화’라는 비전을 바탕으로 개발자와 운영자가 IT 서비스를 더욱 쉽고 편하게 운영할 수 있도록 ‘와탭’ 서비스를 제공합니다.

와탭랩스는 ‘와탭’을 통해 고객사에게 건강한 IT 서비스 제공의 기회를, 사용자에겐 불편함 없는 서비스 사용 기회를 만들고자 노력하며 모두가 상생할 수 있는 동반 성장을 이끌어가고 있습니다.

2015년 ‘와탭’ 서비스 출시 이후 매년 2배가 넘는 성장속도를 보여주고 있으며, 180억 이상의 누적 투자 유치와 유수의 대기업 및 스타트업 등 1100개의 고객사에게 수준 높은 기술력을 인정받은 와탭랩스에서 함께 할 분들을 모십니다.",합류하게 될 팀에 대해 알려드려요와탭랩스 영업팀은 고객과 와탭 사이에 단절된 시간을 연결해 와탭의 가치를 전달합니다 파트너 비즈니스 계획 수립 파트너 사업 관리 및 기획 제안 채널파트너사 발굴 및 확대를 위한 영업 수행 고객과의 접점 포인트를 확보하여 채널파트너사를 통한 매출 활성화 리딩 파트너사 세일즈 커뮤니케이션을 담당하며 관리 프로세스 체계화 벤더파트너 CoWork을 통한 시장 개척 데이터 분석을 통한 프로세스 변경개선 국내외 전략적 파트너십 기회 발굴,"[채용 프로세스]
• 서류 평가: 보내주신 이력서와 참고 자료를 검토합니다. (PDF 형식)
• 전화 면접: 지원하신 포지션과의 적합성 여부를 확인합니다.
• 임원 면접: 회사와 개인의 목표가 일치하는지 논의합니다.
• 동료 면접: 함께 일할 분들과 미팅을 진행합니다. 
• 평판 조회 진행: 전 직장에서의 평판 조회를 진행합니다.
• 최종 합격: 면접 및 평판조회 결과를 기반으로 최종합격 여부가 결정됩니다.

[지원하시기 전에 꼭 읽어 주세요!]

- 각 전형 결과는 지원 시 기재해주신 이메일 주소로 안내 드릴 예정입니다.
- 제출해주신 지원서 내용 중 허위 사실이 있는 경우 합격이 취소될 수 있습니다.
- 해당 공고는 수시 채용으로, 채용 완료 시 조기 마감 될 수 있습니다.
- 국가유공자 및 장애인 등 취업 보호 대상자는 관계 법령에 따라 우대합니다.","[일하는 방식]
 • 호칭은 이름 뒤에 '님'을 붙여 사용하고 직급이 없는 수평적인 문화를 지향합니다
 • 불필요한 회의를 지양하며, 업무상 이슈 및 공유 사항은 필요할 때 수시로 미팅합니다.
 • 매주 금요일은 업무보다는 '공유세션'이라는 이름으로 팀원 뿐만 아니라 타 직무 멤버와 협업을 장려합니다. 
   한 주를 되돌아보고 업무를 공유하거나 창조적 발상을 실현하기 위한 준비 시간을 갖습니다.
 • 수평적 토론 문화를 지향하므로, 타 멤버에 자유롭게 피드백 의견을 제시할 수 있습니다.


[업무 환경]
 • 유연근무(시차출근제) 시행으로 오전 11시까지 자율적으로 출근할 수 있습니다. 
 • 강남역 9번 출구에서 3분 거리에 있습니다.
 • 자율복장으로 일하기 편한 옷차림이 가장 좋은 옷차림입니다.
 • 최신 맥북 또는 그램이 제공됩니다.


[혜택 및 복지]
 • 무제한 연차를 지원합니다. 필요한 때에 원하는 만큼 휴가를 사용할 수 있습니다.
 • 복지 포인트를 연간 240만원 지원합니다.
 • 본인이 읽는 책이면 어떤 책이든 회사에서 구매해 드립니다.
 • 세미나, 교육 등 참석을 권장하고 비용을 지원합니다. 
 • 직계가족 4인까지 건강검진 비용을 제공합니다. 
 • 직무 관련 외부 교육 신청 비용을 지원합니다. 
 • 본인의 성장에 도움이 되는 업무와 연관된 강의라면 회사에서 구매해 드립니다.
 • 본인과 가족 생일에는 소중한 분들과 보낼 수 있도록 16시에 퇴근합니다.
 • 간식과 음료가 언제나 마련되어 있습니다.
 • 금요일은 회사에서 점심식사를 제공합니다. 전직원과 함께 즐거운 식사시간을 보내세요.",주소: 서울특별시 서초구 서초대로77길 17 13층, Channel Sales 경험자 고객 또는 파트너사 대상의 소프트웨어 영업 경험 파트너사 정책 및 운영관리에 대한 이해와 경험 보유 3년 이상의 유관 경력을 보유하신 분 시장환경벤더경쟁사 분석 산업 트렌드 조사 및 분석 역량 보유 클라우드 및 IT 환경에 대한 폭넓은 이해 IT제품 솔루션 채널 영업 경험 사업기획안 중장기 전략 등 보고서 작성 및 발표 스킬 보유 논리적 사고와 대내외 원활한 커뮤니케이션 역량 보유 파트너사와 긴밀하게 협조하여 벤더의 전략과 Value를 원활하게 융합 및 실행한 경험,1289
(주)테스트웍스,정규직,"['마케팅', '영업기획', '영업', '영업관리', '기술영업']","인공지능 데이터, 자동화, & SW 테스트 전문 기업

테스트웍스는 IT기술 기반의 사회 혁신을 추구하며, STEM(과학, 기술, 공학, 수학)분야에서 공정한 기회 제공 및 포용적 고용을 통해 다양성을 실천하고 있는 인공지능 데이터 & 소프트웨어 테스트 전문의 소셜벤처기업입니다

[사업분야] 
1. AI Data 구축 플랫폼 비즈니스 - 고객이 개발하고자 하는 알고리즘 학습에 가장 적합한 데이터 형태를 위한 컨설팅을 시작으로 인공지능 학습용 데이터 구축의 전 과정을 포괄하는 원스톱 서비스를 제공합니다.

2. Test Automation 비즈니스 - Application SW 및 Embedded SW의 Develop to Release Life Cycle 전반에 걸친 End-to-End 서비스를 제공합니다. 실시간 다중기기 테스트가 가능하며 자동-수동의 체계화된 테스트 프로세스를 거쳐 품질 인증 및 테스트 전문 인력으로 고객 맞춤형 서비스를 제공합니다.

'테스트웍스'를 소개합니다.
Close-業 : 성장을 이끄는 인공지는 스타트업, 테스트웍스: https://www.wanted.co.kr/events/testworks", AI Data 사업 관련 영업 기존 고객사 관리 및 신규 영업 진행 Enterprise  SMB Market 핵심 타겟 고객 리드 발굴 및 클로징 등 영업 과정 전반 기획 및 실행 고객 커뮤니케이션 및 신속한 대응 시장  고객 동향 파악 및 추가 사업 기회 발굴 개인 세일즈 파이프 라인 관리,,"[워크샵&온보딩]
•임직원 대상 cheer-up 워크샵, 행사 진행
•신규입사자 입문교육 '테스트웍스로' 
•신규입사자 버디 제도 

[교육 지원]
•직무 관련 자격증 취득을 위한 자격증 취득 비용 지원
•업무 관련 컨퍼런스/교육/도서구입비 지원
•사내 온,오프라인 직무, 리더십 교육 등

[리프레시&성장]
•매주 Beer Day 운영 
•Happyy Friday(4시 조기 퇴근) 운영
•flexible time 운영 (8~10시 자율 출퇴근)
•사내 부서 이동 제도

[건강&여가 활동]
•매달 팀 회식비 지원
•사내 동호회 운영 지원
•송리단길 제휴식당 직원 할인

[포상제도 운영]
•1주년, 3주년 근속자 포상
•장기 근속자 포상
•우수 인재 추천 근무 시 포상

[그 외 다양한 혜택]
•명절 선물 제공 및 경조사 지원
•야근 택시비, 야근 식대 지원
•직무 수행에 필요한 최신 장비 및 소프트웨어 지원
•석촌호수 전망  
•자유로운 연차 사용
•편리한 출퇴근(잠실역 2호선, 석촌역  8,9호선) 
•장애인 편의 시설 (엘리베이터, 화장실)","서울 송파구 백제고분로41길 40, 401호", 해당 업무 경력  25년 능동적이고 진취적 사고 보유자 수주 및 계약 전체 프로세스 진행 유경험자 IT 영업영업대표 업무 유경험자 컴퓨터 활용 능력 우수자 프리젠테이션 가능자 지속적인 대외 네트워크 유지 및 활용 가능자  AI 기술 및 산업 트랜드 이해 가능자 IT 관련 높은 이해도 보유자 SI 영업 업무 경력자,1290
한국전자인증(주),정규직,"['영업기획', '영업', '기술영업', '국내영업', '솔루션영업', '솔루션 영업', '기술 영업']",한국전자인증 보안솔루션사업팀에서 보안솔루션 기술 영업 경력직을 모집하고 있습니다.,자사 솔루션서비스 영업고객 영업 전략 수립 및 수행협력사 및 전략 파트너사 발굴,"[채용절차]
• 서류전형 →  1차 인터뷰 → 2차 인터뷰 → 최종인터뷰 → 최종합격
※면접 절차는 포지션에 따라 변경될 수 있습니다.

[참고사항]
• 6개월의 수습 기간(수습 기간 동일 급여 보장)
• 서류 합격자에 한해 연락드립니다.
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.","• 근무시간 지켜드립니다! 즐겁게 출퇴근하세요!                                       
주40시간제 시행, 유연근무제(8~10시 출근/ 5~7시 퇴근),      
대체휴무일 시행, 야근시 야간교통비지급               

• 열정에 보답! 잘 부탁드립니다!               
인센티브제, 장기근속자 포상, 상해보험, 퇴직금, 4대 보험

• 직원 중심의 조직문화를 지향합니다!        
수평적 조직문화, 자유복장(캐주얼복장 가능), 
구성원간의 자유롭고 활발한 커뮤니케이션 지향    
                                            
• 직원들의 자기계발을 응원합니다!
자기개발비지원 
점심제공(English lunch 참여시)

• 특별한 분들에 대한 당연한 대우입니다!
명절선물, 생일선물/파티, 종합건강검진(연1회, 격년가족 1회), 
무제한 간식 제공, 각종 경조사비    

• 최고의 복지는 휴가죠! 눈치보지 말고 자유롭게!
 연차, 경조휴가제, 반차, 근로자의 날 휴무, 출산휴가 및 육아휴직",서울 서초구 서초대로 320 케이타워 서초 7층,학력  대졸 이상 4년나이성별  무관인증보안 등의 솔루션 패키지 혹은 블록체인 세일즈 경력 5년 이상고객 서비스 마인드를 지닌자원활한 커뮤니케이션 능력자문서 작성 우수자인증보안 아키텍처에 대한 지식 보유자 우대관련 동종업계 근무 경험자 우대   PKIFIDO모바일보안솔루션 등 보안 인증 신기술 블록체인 IoT 분야기술 영업에서 마케팅까지 새로운 도전을 원하는 자영어 회화 가능자,1291
(주)토모큐브,정규직,"['영업기획', '영업', '영업관리', '생명공학', '현미경']","""Innovate the way we see life""

토모큐브(Tomocube)는 살아있는 세포를 관찰하는 모든 분야에 혁신을 일으키고자 2015 년 설립된 회사입니다 . 토모큐브가 개발하는 홀로토모그래피 이미징 시스템은 세포의 살아있는 모습 그 자체의 3 차원 형상 정보를 획득하여 개별 세포의 부피 , 무게 등 정량 정보를 분석하며 , 세포 내 소기관 정보를 표지 없이 분석하여 다양한 세포들의 고유 특성을 영상 기반으로 파악할 수 있습니다 .

토모큐브는 광학 기술의 혁신성과 제품 개발의 전문성을 인정받아 창업 이후 총 442 억 원의 투자를 유치했으며 , 정밀 이미징 시스템인 HT 시리즈를 비롯하여 고성능 홀로토모그래피 이미징 시스템인 HT X시리즈를 출시하여 세계 시장에 진출하였습니다 . 토모큐브가 보유한 독보적인 광학 이미징 기술을 더욱 발전시키고 영상 분석 및 인공지능 기술을 함께 개발하며 차세대 연구 및 의료 현장에 혁신을 이끌어나갈 열정 넘치는 인력을 모집하오니 적극 지원해 주시기 바랍니다 .", 제품의 실행 시연 교육 기술 및 응용 분야 전문지식 제공 유통업체 지원 고객 클라이언트 및 현지 유통 네트워크와 직접 협력하여 고객 만족 제공 Technology customer service 기존 고객 잠재 고객 및 협력기관 방문 현지 유통업체 관리 출장 개인 딜러 유통업체 및 기타 조직에 네트워크를 형성하여 고객기반 개발 세미나 심포지엄 및 전시회 참석,,"○ 휴가 지원
    - 연말 Office Closing 
    - 자유로운 휴가 사용(연차/반차) 
    - 법정 휴가 및 기타 휴가 (출산전후휴가, 배우자 출산휴가, 대체휴가, 각종 경조휴가 등) 
    - 야근 및 휴일 근무 시 식대 및 교통비 지원, 대체휴가제 시행 (* 야근 선호하지 않음)

○ 휴게 
    - 커피 및 간식 제공
    - 안마의자, 인바디, 혈압기 등 제공
    - 야근 시 저녁 식사 지원

○ 근무 형태
    - 시차 출근 신청 가능
    - 자율 복장 

○ 보상
    - 명절 상여금 지급
    - 명절 / 생일 선물 지급
    - 중소기업청년 소득세 감면 지원
    - 청년내일채움공제 가입
    - 각종 경조금 지원 
    - 스톡 옵션
    - 장기근속 포상
    - 자기계발 교육비 및 도서 구입 비용 지원, 세미나 참가비 지원","대전 유성구 신성로 155, 4층",    경력  신입 또는 경력 3년  5년팀원급    기타필수사항        생명과학 생물학 분자생물학 생화학 전공자 또는 관련 분야 학사 이상        비즈니스 영어 가능자        해외여행 결격사유가 없는 자광학현미경 등 연구기기 영업 또는 기술지원 경험 우대,1292
(주)단군소프트,정규직,"['영업기획', '영업', '기술영업', '국내영업', 'IT영업']","2002년, 단군소프트는 기존에 없던 새로운 클라우드 시장을 토대로 출범했습니다.
Microsoft Gold Partner, Adobe Platinum Partner, Autodesk Gold Partner로서 국내 기업 고객에게 여러 분야의 경쟁력 있는 소프트웨어 서비스를 제공하고 있습니다. 국내 뿐만 아닌 Global IT 솔루션 기업과 긴밀한 제휴 관계를 통해 JetBrains, GitHub, Zeplin, Acronis 등 APAC 총판 비즈니스로 지속적인 성장을 하고 있습니다.
현재는 변화하는 IT 환경에 따라 DevOps, 디자인시스템, 제조설계디자인, 클라우드, 데이터보안 등
미래를 향한 비전과 철학이 뚜렷한 글로벌 리더로 성장 중입니다.

당사가 추구하는 글로벌 미래를 함께할 자신감과 도전의식을 가진 분의 지원을 적극 환영합니다.", 기업대상 소프트웨어 및 IT 영업 업무    제품제안    솔루션 컨설팅    계약 납품 등 영업업무,,"• 4대 보험
• 년 1회 건강검진
• 연차, 경조 휴가제
• 인센티브제
• 퇴직금, 각종 경조듬, 체력단련비 지원
• 장기근속자 포상
• 우수사원 표창, 포상
• 기념선물 지급
• 교육비, 자기계발비, 도서구입비 지원

","서울 강남구 언주로 620, 7층", 학력  초대졸 이상 전공  무관 총판  채널 영업 경험자 우대 Autodesk Adobe Microsoft 관련 업무 경험자 우대 제안서 작성 경험자 우대 운전면허2종 보통 이상 보유자 우대 외국어영어 가능자 우대,1293
(주)이앤에이치테크놀러지,정규직,"['해외영업', '영업기획', '영업', '영어', '영업관리', '기술영업']","저희  ㈜  EnH technology는  창립  이래로  Railway, Shipbuilding, 
Transportation, Industrial ,AGV, Process & Factory Automation  등  다양한  사업  분야에서  고객사의 
만족도를  높이는  좋은  원천이  되고  있습니다.
 ㈜  EnH technology에는  적극적이고 진취적인 인재들이 모여 자율과 책임의 문화에서 일하고 있습니다.
",영업  및 기술 영업기술상담고객사관리 및 영업관리, 서류 전형 →  면접 → 채용,"자격증취득지원. 교육비 지원. 자기계발비 지원. 
연차.여름휴가. 근로자의 날 휴무. 휴가비지원. 
점심식사 제공. 카페테리아. 간식 제공. 음료제공(차, 커피)
각종 경조사 지원. 
회식강요 안함. 야근강요 안함.  자유로운 연차사용
명절선물/귀향비. 
콘도/리조트 이용권. ","경기 광명시 소하로 190, 418호",전문대 4년제 대학 기 졸업자운전 가능자 운전면허 필수전기전자공학 기계자동차조선공학공학계열 우대영어가능자 우대,1294
(주)이노카,정규직,"['엑셀', '기술영업', 'ppt 등']","이노카는 디지털운행기록장치 기술을 바탕으로 지속적인 성장의 길을 걸어왔습니다.
자동차 전장기술 및 미래차 기술분야의 전문가들로 구성된 이노카는 지속적인 R&D투자를 통해 커넥티드카 서비스, V2X기술 및 C-ITS 연동기술, NG e-Call 관련기술 등 교통안전과 관련한 다양한 기술개발에 주력하고 있습니다.",자동차 전장품 신규영업기술상담 및 마케팅활동고객사관리 및 영업관리고객사 개발 요구사항 대응 및  커뮤니케이션,"1차 : 서류전형
2차 : 면접","중식제공
","서울 구로구 디지털로33길 55, 511호,906호",팀원 전장품 기술영업관리DTG 및 전장부품 관련 영업 경험 우대,1295
(주)신성씨앤에스,정규직,"['관리', '영업지원', '영업', '영업관리']","제조사와 고객사를 이어주는 서비스를 하고 있는 IT유통회사입니다.
""IT전문가로서 기업의 올바른 업무환경 구현을 위해 최고의 솔루션을 지속적으로 제공힌디""는 것이 사명입니다.
가치, 인재, 지식경영을 실천합니다.
우리는 지속적으로 52주 문화플랜, 학습과 성장, 시스톰을 통해서 행복한 트러스타가 되기 위한 노력을 합니다.


", 기존거래처 관리 신규영업 거래중단사 재컨택 취급 품목 컴퓨터워크스테이션화상솔루션 등,서류전형 > 이메일전형(인적성검사) > 전화인터뷰 > 실무자/임원면접 > 최종합격 ,"- 연금보험 : 국민연금(4대보험), 고용보험(4대보험), 산재보험(4대보험), 건강보험(4대보험), 퇴직연금
- 휴무/휴가/행사 : 주 5일 근무, 연차, 경조휴가, 남성출산휴가, 노동절 휴무, 워크샵/MT
- 보상/수당/지원 : 각종 경조금 지원, 장기근속자 포상, 우수사원 표창/포상, 교육비 지원, 연월차수당,
                           성장촉진 지원금, 기념선물 지급, 성과급
- 생활편의/여가행사 : 건강검진, 중식제공
","서울 금천구 가산디지털1로 19, 1301동 1305호", 영업 또는 판매 등 고객응대 경험 IT 하드웨어 제품에 관심 많은 분 PC 견적 가능한 분,1296
아이젝스(주),정규직,['영업'],"우리회사는 오렌지 이다.
왜냐하면 IT환경에서 비타민과 같은 필수적인 기업이기 때문이다.
우리회사 직원은 정열적이고 인정이 많다.
우리회사 키워드1 : 역지사지
우리회사 키워드2 : 창의적도전
우리회사 키워드3 : 최고의기업
우리회사 CEO 어록 : 서로의 인생에 가치있는 조연으로서 최선을 다하자
주 수익 모델은? 보안, 자산 솔루션 개발 및 판매
대표 브랜드는? NetHelper, ComBack",자사 솔루션 기술영업소프트웨어 자산관리 보안관리 근태관리 등제안서 작성입찰 준비,"STEP 01 서류전형
STEP 02 면접
STEP 03 최종합격","[지원금/보험]
건강검진, 통신비 지원
[급여제도]
인센티브제, 장기근속자 포상, 퇴직금, 장기근속수당, 4대 보험
[선물]
명절선물/귀향비, 생일선물/파티, 장기근속 선물
[교육/생활]
창립일행사, 워크샵, 저녁식사 제공, 간식 제공, 음료제공(차, 커피)
[근무 환경]
회의실, 전용 사옥, 건물 내 경사로, 휠체어용 난간, 유도점자블록, 문턱 없음, 노트북, 사무용품 지급",서울 금천구 가산동 371-28 우림라이온스밸리1차 B동 1001호,경력 무관신입도 지원 가능우대사항해당직무 근무경험,1297
(주)스마일서브,정규직,"['프로젝트관리', '유지보수', '웹개발', '정보보안', 'react', 'git', '기술지원', 'SVN', 'restful api', 'DB설계']","'클라우드 전문 기업' 스마일서브
스마일서브는 인터넷데이터센터(IDC)를 보유한 클라우드(IaaS) 전문 기업입니다.
Cloud, Hosting, Security&Network 분야의 전문가들이 모여 한국형 클라우드를 개발하고 Management 하는
스마일서브에서 함께할 인재를 모집합니다.", 자사 호스팅클라우드 웹 서비스 개발 및 유지보수PHP 웹 서비스고도화PHP 프로젝트 관리,"서류전형-면접-인적성검사-최종합격

•이력서 및 자기소개서 (자유양식 또는 채용사이트 양식, 사진 첨부 필수, 지원 부문 반드시 기재)
•경력직 지원자는 현재 연봉, 희망연봉 기재하여 접수

- 면접 후 면접 수당을 지급합니다.
- 지원서 및 제출서류가 허위인 경우 합격 취소됩니다.
- 제출된 서류는 반환하지 않으며 합격자를 제외하고 즉시 보안 처리합니다.","제주도 여행 숙박/차량 지원
국내 및 해외여행 지원
생일 상품권 지급
명절 선물세트 지급

정시출근 정시퇴근
자유로운 연차사용
출산/육아휴직
도서구매 지원
자격증 수당 지급
멘토링 및 직무교육
동호회 활동 지원
부식 제공
경조금, 휴가, 화환
자율 복장
능력개발비 지급
높은 접근성","경기 성남시 분당구 대왕판교로644번길 86, 3층", 경력 3년 7년 Modern PHP  PSR 개발 Laravel framework 개발 React 자바스크립트 개발 RESTful API 설계 및 개발 SVN  Git 운영 DB 설계 및 관리 SW 개발 보안시큐어 코딩 경험 조직관리 경험자 관련 학과 전공 또는 교육 이수자 호스팅  클라우드  컨테이너 시스템 이해 및 경험자 CI  CD 운영 또는 구축 경험자 ISMS  CSAP 등 인증관련 경험자 OSLinux  Network 시스템 이해 및 경험자초대졸 이상 또는 졸업예정자해외여행에 결격사유가 없는 자,1298
(주)스마일서브,정규직,"['web', 'Linux', 'Php', '유지보수', '장애처리', 'Apache', 'nginx', '고객기술지원', '클라우드시스템']","'클라우드 전문 기업' 스마일서브
스마일서브는 인터넷데이터센터(IDC)를 보유한 클라우드(IaaS) 전문 기업입니다.
Cloud, Hosting, Security&Network 분야의 전문가들이 모여 한국형 클라우드를 개발하고 Management 하는
스마일서브에서 함께할 인재를 모집합니다.",  Cloudv Iwinv ivyro 고객 기술 지원  Linux 시스템 장애 처리   Web DB 등 서비스 유지 보수 ,"서류전형-면접-인적성검사-최종합격

•이력서 및 자기소개서 (자유양식 또는 채용사이트 양식, 사진 첨부 필수, 지원 부문 반드시 기재)
•경력직 지원자는 현재 연봉, 희망연봉 기재하여 접수

- 면접 후 면접 수당을 지급합니다.
- 지원서 및 제출서류가 허위인 경우 합격 취소됩니다.
- 제출된 서류는 반환하지 않으며 합격자를 제외하고 즉시 보안 처리합니다.","제주도 여행 숙박/차량 지원
국내 및 해외여행 지원
생일 상품권 지급
명절 선물세트 지급

정시출근 정시퇴근
자유로운 연차사용
출산/육아휴직
도서구매 지원
자격증 수당 지급
멘토링 및 직무교육
동호회 활동 지원
부식 제공
경조금, 휴가, 화환
자율 복장
능력개발비 지급
높은 접근성

","경기 성남시 분당구 대왕판교로644번길 86, 3층",  IT 기술 서버 전반에 대한 이해 기본적인 Linux 시스템에 대한 이해 apache nginx php 등 전반적인 서비스에 대한 이해초대졸이상 또는 졸업예정자해외여행에 결격사유가 없는자   Linux 마스터 또는 관련 자격증 보유자   관련 학과 전공 또는 서버운영 관련 교육 이수자  고객사와의 기술적 커뮤니케이션 경험 有,1299
(주)링네트,정규직,"['네트워크 운영', '보안장비운영', 'Network', 'cisco', '네트워크엔지니어', 'L2', 'router', 'switch', '장애처리', '장비관리']","
링네트는 다양한 국내외 IT 정보화 사업 수행의 경험을 가진 ICT 서비스 전문기업 입니다.
NI(Network Integration), SI(System Integration), SM(System Management), IT컨설팅 서비스 등 다양한 공공 및 민간 정보화 사업 성공에 기여하고 있으며 또한, 클라우드, UC(Unified Communications), 가상화, 보안 등 최신 기술을 통해 새로운 IoE(Internet Of Everythings) 세상을 열어가고 있습니다.", Cisco Network 기술 지원 장애 시 초기 대응　 유무선 Network 네트워크 운영 관리　 공장 및 영업소 관리 보안장비 물리적 기술 지원 협력 업체 원격지원에 대한 물리적 지원　 나일소프트 FortiGate PALOALTO 등 장애에 대한 대체 장비 교체 지원사용 기술 Cisco Switch L2 Network Router  L7 L4 L3,"
• 서류전형 > 면접전형 > 최종합격","[직원 해외 가족여행]
• 3년 마다 직원 해외가족여행 실시

[식사 제공 지원]
• 중식대 별도 지원

[콘도/리조트 이용 지원]
• 전국 각지의 유명 콘도 및 리조트 이용

[건강검진지원]
• 매년 정기적 건강검진을 실시

[동호회 지원]
• 영화, 스포츠, 문화 등 동호회 활동비의 일정금액을 지원","서울시 구로구 디지털로 33길 28, 10층 (우림이비지센터 1차)", 네트워크 엔지니어 경력 보유자 상주근무 경험 보유자 Cisco 자격증 소지자,1300
