회사명,고용 형태,스킬,기업 소개,주요 업무,채용 절차,복리후생,회사위치,자격요건 및 우대사항,index
씨제이올리브네트웍스(주),정규직,"['IT', 'SAP', '해외', 'ABAP', '시스템운영', 'QM']","CJ올리브네트웍스는 1995년 창립이래 생활∙문화 기반의 종합 IT서비스를 성공적으로 제공함으로써 고객 만족과 가치를 실현하고 있으며, 고객의 신뢰와 지지를 바탕으로 견실하고 안정적인 성장을 지속해오고 있습니다.

지난 25여년 간 IT시스템 구축 및 서비스로 축적된 경험과 노하우를 바탕으로 CJ그룹의 디지털 전환(Digital Transformation)을 위한 계열사 디지털 혁신을 주도하고 있으며 스마트스토어, AI팩토리, 빅데이터, 블록체인 등 4차 산업혁명 시대에 경쟁력있는 IT기술로 시장의 요구에 빠르게 대응하고 있어요!

빠르게 변화하는 경영환경 속에서 다가올 미래를 위해, 남들보다 먼저, 더 멀리, 예측하여 고객의 혁신적인 성공을 견인하고 사회적 문제 해결을 통한 더 나은 세상을 실현하는데 앞장서는 CJ올리브네트웍스!

역량있는 분들의 합류를 기다립니다!
", 제일제당 해외 식품바이오 SAP ERP QM운영개발 미주남미 동남아 아시아 유럽 중국 등 해외 16개국 80개소 해외 법인 개별 업무 환경과 특화 프로세스를 고려 Best Practice 도출 및 적용 년 12회 해외 법인 출장을 통해 변화관리사용자 교육 글로벌 법인 확산 Roll outin 프로젝트 수행 지원교육 출장  12주 프로젝트 지원 출장  35주 PP 직무 경험자도 지원 가능,"서류전형→1차면접→2차면접→ 인성검사,처우협의,채용검진→ 입사
- 기술직군 특정포지션의 경우, 1차면접 전 테스트(코딩테스트or기술테스트) 등을 실시할 수 있습니다.
- 세부일정은 합격자에 한해 개별 안내드립니다.
- 각 단계별 결과에 따라, 일부 전형 과정이 추가 또는 생략될 수 있습니다. 

[유의사항]
- 이력서 내에 연봉정보는 반드시 삭제해주세요!
- 후보자분들의 경력을 최대한 그리고 충분히 검토하기 위해 3개의 포지션까지 중복지원 가능합니다 : )
","♥복리후생
임직원 카드 : CJ그룹내 주요(브랜드,제품,서비스) 계열사 40% 할인
국내콘도 및 해외여행 지원 : 국내 콘도 및 해외여행(호텔,패키지) 회사지원
의료비 지원(본인) : 급여 항목 중 본인부담금 10만원 초과시
난임 부부 시술비 지원 : 자녀가 없는 난임 부부 시술비 지원(난임 휴가)
심장병 진료비 지원 : 본인 및 자녀 선천성 심장병 수술시 지원
종합건강검진 : 직급별 기준 상이(배우자 포함은 격년)
주택대부 이자지원 : 대출2,000만원에 대한 이자 회사 지원(100,000원 당 카페테리아 1Point 공제)
생일,자녀입학 선물지원 : 본인 생일, 자녀 입학시 선물 지원
경조사 휴가 및 경조금 : 결혼,회갑,칠순,팔순,구순,사망,장제비 등
상조 지원 : 상조 물품, 상조 업체 서비스(인력) 지원 
웨딩카 지원 : 본인 결혼시 웨딩카 지원
CGV 영화관람권 지급 : CGV영화관람권 1년 6장 제공 + CJ배급 영화관람권 제공
사내카페 : 본사 사내 카페 무료 이용
상담포유 : 심리상담서비스 연8회지원(심리정서, 부부/가족관계 등)

♥근무제도
재택근무 : 전사 주 2회 재택근무 
유연근무 : 시차 출퇴근,탄력근무, PC OFF제도 실시

♥자기계발
자격증 취득 지원 : 최종 합격시 응시료 및 자격증 발급 비용
외국어 검정비용 지원 : 언어 무관 회화 평가 기준 년 2회

♥자녀지원
자녀 학자금 및 보육수당 : 자녀 중,고,대학교 학자금 지원, 자녀 만 5세, 6세 매월 1인당 10만원 지원(10,000원 당 카페테리아 1Point 공제)
장애인 자녀 양육비 지원 : 미성년자 중증 장애인 자녀 양육비 지원
임신 축하 : 임신 축하 선물 지급, 예비맘 택시쿠폰 지원

♥휴가제도
휴가제도 : Creative Week 근속 3,5,7년 2주 유급휴가 (+개인휴가 2주포함 총4주 가능)
가족/자녀입학돌봄휴가 : 자녀입학(2주),가족(10일)
출산휴가 : 임직원 본인: 90일 / 배우자: 14일
난임휴가 : 여성:1회7일 / 남성: 3일(년)

♥장기근속
Creative Week : 근속 10년 이후부터 휴가와 포상금 지급

♥휴직제도
Global Knock : 글로벌 연수 무급 휴직 제도
가족돌봄휴직 : 최대 90일
임신휴직제도 : 만 8세 이하 자녀를 둔 임직원(임신중인 근로자) 최대 1년
육아휴직제도 : 임신중인 여성 근로자 최대 10개월

♥근로단축
임신 위험기 근로시간 단축 : 임신 12주 이내, 36주 이후 1일 2시간 단축
신생아 돌봄 근로시간 단축 : 출근 전,후 2시간 단축, 생후 3개월 자녀
입학자녀 돌봄 근로시간 단축 : 1일 1시간 단축, 초등학교에 입학한 자녀
긴급자녀 돌봄 근로시간 단축 : 1일 2시간 단축, 만 8세 이하 자녀
태아검진 시간제 : 임신중인 여성 근로자 4시간 단축근로","서울 용산구 한강대로 366, 10층",경험 및 역량 310년의 SAP ERP QMPP운영개발 경력자 SAP ERP 관련 프로젝트 수행 경력자 IMG Configuration CBO 설계 ABAP 개발 경험자우대 사항 어학자격 Level 2이상OPIC기준 IM1 이상 영어 능통자Communication  우대 SAP ERP QMPPCertification 보유자기타 안내사항 업무수행 관련 원만한 커뮤니케이션 역량 보유 병역필 혹은 면제로 해외여행에 결격 사유가 없는 분 년 2회 해외 출장이 발생할 수 있음 세부일정은 합격자에 한해 개별 안내드립니다 각 단계별 결과에 따라 일부 전형 과정이 추가 또는 생략될 수 있습니다,82
(주)교원,정규직,"['java', 'Spring', 'Oracle', 'Javascript']",KSS개발팀은 그룹 내 IT 시스템 개발과 운영을 수행하고 있으며 각 계열사의 IT프로젝트 및 신사업의 성공적인 정착을 위해 업무 개발을 진행하고 있습니다., 교원그룹 IT 업무시스템 개발 요구사항 분석 Table 설계 및 화면 개발,,"-시차출퇴근(8시~10시 / 17시~19시 퇴근)
-식사/여행/의류 등 선택해서 쓰는 복지포인트 지급
-재충전, 리프레쉬를 위한 자사 호텔, 연수원 / 유명 휴양시설(리솜,대명 등) 지원
-건강도 챙기는 종합건강검진 지원
-을지로입구역에서 바로 이어지는 사옥",서울 중구 을지로 51, Java Spring jQuery 기반 개발 가능자  Oracle DB 사용 가능자  OzReport 활용 가능자 AngularJS 활용 가능자 관련 개발 경력자 우대,83
(주)덕산케미칼,정규직,['ERP'],"플라스틱 원료 종합 유통회사인 덕산케미칼은 LG화학, 롯데케미칼, SK케미칼 원료의 공식판매업체입니다.  2008년 개업하여 현재에 이르기까지 직원행복, 고객행복 더 나아가 세상행복을 사명으로 성장하고 있습니다.   ",체계적인 내부 시스템 확립을 위해 세무회계 경력자 채용을 진행합니다 ERP구축 경험이 있거나 세무사 사무소 금융권 경력이 있으신 분이면 더욱 좋을 것 같습니다 ERP를 통한 물류 회계의 종합적인 관리 업무입니다 ,서류전형 > 면접 1차 2차 > 수습 3개월 > 채용,"4대보험, 연월차, 명절선물, 건강검진, 도서비지원, 통신비지원, 차량 유류비 지원
장기근속자 자녀 대학학자금 전액지원,  커피 & 간식제공, 쾌적한 근무환경","경기 용인시 수지구 광교중앙로 338, 에이-621호, 에이-622호",손익등 원가분석ERP 사용 구축부가세등 신고 가능세무소 follow대졸이상 세무 회계 자격증 우대 ERP 사용 구축경험 우대 금융권 종사자  세무사무소 경력자관련 학과 우대,84
(주)레드버튼,정규직,"['QA', 'python', '유지보수', '프로젝트매니저', 'js', '프로젝트 기획', 'Android 개발', 'iOS 개발', 'RDB', '클라우드시스템']","레드버튼은 보드게임카페 전용 어플리케이션 개발과 영상 설명을 통해 기존 보드게임카페의 한계성을 해결하였고, 차별화된 인테리어, 보드게임 카페 수준을 넘어서는 메뉴 퀄리티를 통해
자타공인 업계 1위로 수많은 고객분들께 사랑 받아 왔습니다.

무궁무진한 가능성을 가지고 성장하고 있는 레드버튼에서 최고의 능력을 발휘해 줄 당신을 기다립니다.", 신규 개발 프로젝트 기획 및 설계 신규 개발 프로젝트 개발 진행 관리 빌드 점검시연 QA 론칭 BtoC 라이브 서비스 유지보수 관리 서버클라이언트 개발 및 운영 관리 형상 관리 통합빌드 배포 소스품질 관리 외부 개발업체 발굴 평가 개발진행관리,"
• 포트폴리오 제출 필수
• 경력기술서 제출 필수
• 해외여행에 결격사유가 없는 분","• 연 1회 인센티브
• 복지포인트 지급
• 1시간 단위 연차 사용
• 시차출퇴근제 운영
• 운동지원금
• 보드게임카페 지원금
• 생일 반차 및 선물 지급","경기 안양시 동안구 동편로13번길 65, 303호 302호, 303호(관양동, 넥스트아이빌딩)", Cloud Server 개발 및 운영 경험 AWSEC2 Auto Scale Cloud front S3 등 프로젝트 PLPM 등 수행 및 업무 시스템 구축 경험 테크니컬 분석설계 역량 AndroidIOS 개발 경험 네이티브 플러터 리액트 네이티브 등 모바일 크로스 플랫폼 관련 경험 서브 능력 Python JS RDB 개발 경험 Flask Django Vuejs MariaDBMySQL 사용 혹은 관련 겅험 관련 경력자,85
(주)비밀리,정규직,"['android', '유지보수', 'JIRA', 'git', 'iOS 앱개발', 'slack', '배포', '어플리케이션 개발', 'confluence', 'github']","[가족과 친구들을 위한 메신저 '패밀리타운']

기존 '비패밀리' 메신저가 '패밀리타운'으로 다시 태어납니다!
'패밀리타운'에서 가족이나 친구들과 함께 메신저 가족을 이루어 보세요. 
건강부터 여행, 숙박, 음악을 비롯한 다양한 콘텐츠와 이미지로 소통가능한 메신저를 통해 가족 및 친구들과 즐겁게 이야기를 나누어보세요. 
앨범과 SNS, 다양한 문화서비스가 결합된 '패밀리타운'은 친구들과의 소통부터 가족들과의 소통까지 누구나 쉽게 사용할 수 있는 커뮤니티를 제공합니다. 
 
메신저를 비롯하여 SNS와 음악 커뮤니티 플랫폼 서비스를 준비중인 비밀리는 각 분야의 실력있는 실무자들과 함께 하기 위해 기다리고 있습니다.", iOS APP 서비스의 분석 및 개발 테스트 및 지속적인 최적화를 담당합니다 UX 디자이너와 협업하여 화면 디자인 및 프로세스에 대해 논의합니다 APP 개발 워크플로를 연구하고 개선합니다,※ 1차(실무진) 면접 전 사전테스트 또는 과제가 있을 수 있습니다.,"• 호텔식 가족식당 운영, 중식 무료 제공
• 여유 있는 점심시간 1시간 반 제공 (11:30~13:00)
• 사내 라운지 간식 및 커피 무제한 제공 (로봇커피)
• 야근 교통비 및 저녁식사 지원
• 반차(4시간), 반반차(2시간) 제도 시행하여 효율적인 휴가 사용 가능 
• 코로나19 백신 휴가 제공
• 전직원 명절 성과급 지급
• 경조사 휴가 및 경조사비 지원, 장기근속자 지원
• 직무관련 교육비 및 도서 구입비 지원
• 중소기업 소득세 감면 적용 가능
• 계열사 임직원 복지몰 운영
• 그 외 수시로 제공하는 선물들이 많아요 :)","경기 성남시 분당구 황새울로335번길 10, 2층", Swift로 개발 가능하신 분 iOS 앱 개발과 유지보수 배포 경험이 1년 이상 진행 경험 있으신 분 네이티브 지원 기능에 대한 이해가 높으신 분 개발 목표에 대한 책임감이 있으신 분 주도적으로 문제를 해결하고 책임감 있으신 분 코드 퀄리티에 지속적으로 고민하시는 분 새로운 기술에 대한 관심과 습득사용에 능동적인 분 코드리뷰 경험 있으신 분 Modular Architecture 대한 이해 MVVM 사용하여 프로젝트 진행 경험 SPM 대한 이해 CICD 경험 단위 테스트 경험 컴퓨터 공학 전공,86
(주)오픈랩소디,정규직,"['ios', '유지보수', '솔루션개발', '앱개발', '모바일앱', 'iOS 개발']","안녕하세요. 오픈랩소디는 2022년 설립된 스타트업으로 모바일과 블록체인 기술 경험을 바탕으로 앱 서비스와 애드테크 솔루션 사업을 하고 있습니다. 

메신저 서비스 엑싯 경험, 글로벌 블록체인 서비스 개발, 대기업(카카오/삼성/현대) 경험 등 10년 이상 내공 쌓인 훌륭한 팀원들과 함께 성장하고, 성취감 느낄 수 있는 프로젝트 함께해요!", 광고 SDK 개발 및 유지보수 인하우스 서비스 iOS 개발,,"• 직급 없이 “영어 이름”으로 소통하는 문화
• 출퇴근 시간을 유연하게! - (8시~10시 출근) 유연출근제 
• 점심 식사 / 오피스 간식 제공 
• 3년 이상 근속 시 리프레시 휴가 제공","대구 북구 호암로 51, 209-9호", 컴퓨터공학 전산학 수학 등 직무 관련 전공자 유관 경력 3년 이상 1차 면접에서 포트폴리오 필수 제출 광고 솔루션 경험  초기 앱 서비스 개발 경험,87
하이데브,정규직,"['ios', 'android', 'JIRA', 'React Native']",, React Native 기반 앱 퍼블리싱 및 프론트엔드 작업 javascript 혹은 Typescript 기반의 RN 앱 개발,서류전형 -> 1차면접 -> 최종합격,"• 교육지원, 어도비 계정지원
• 장비지원",, React Native 앱 개발 프로젝트 최소 3건 이상 애니메이션 적용 경험 파이어베이스 연동 경험 Android iOS 복수 개발 경험 카메라 마이크 블루투스 및 하드웨어 제어 경험,88
(주)더리얼마케팅,정규직,"['java', '인공지능', '웹개발', '안드로이드 개발', '머신러닝', '솔루션개발', 'iOS 개발']","빅데이터 마케팅 및 핀테크 기업의 선두주자 더리얼마케팅! 당사는 국내 최초로 모바일 영수증 사업 및 핀테크 결제 중계사업을 시작하였습니다. 번거롭던 종이 영수증을 대체하는 모바일 영수증을 기반으로 소비패턴 분석이 가능해지면서 가계부 서비스, 헬스케어 서비스뿐만 아니라 금융 맞춤상품 개발까지 가능하며 다각도로 사업확장이 하고 있습니다. 당사는 소비자의 구매 편리성을 높여주며 빅데이터 마케팅 및 핀테크 기업의 선두주자인 회사입니다.", 전자영수증 솔루션 고도화 빅데이터AI 연구 개발사용 기술Java Spring   jQuery  JavaScript  Flutter    React Native  BigData  AI인공지능  Apache Tomcat,"[채용절차]
• 서류전형 → 1차 인터뷰 → 2차 인터뷰 → 처우 협의 → 최종합격
※절차는 변경될 수 있습니다.

[지원 시 주의사항]
• 3개월의 수습 기간이 있습니다.(수습 기간 동일 급여와 복리후생 보장)

[참고사항]
• 서류 합격자에 한해 연락드립니다.
• 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다.","
• 150만원이상의 건강검진 및 의료비지원
• Refresh휴가
• 장기근속 포상
• 각종 경조사휴가 및 경조사비 지원
• 헬스비지원
• 명절선물 및 생일선물 지급
• 간식제공 등",서울 강남구 도산대로 506, JAVA 안드로이드 IOS 앱개발 웹개발 프로토콜 설계 등 분야별 능통자 핀테크 빅데이터AI 분야 업계 종사 경력 앱 및 웹 개발 경력,89
(주)뱅크샐러드,정규직,"['ios', 'android', 'python', 'aws', '반응형', 'iOS 개발', '아키텍처', 'github']","뱅크샐러드는 사람들이 자신의 데이터를 안전하게, 마음껏 활용할 수 있게 함으로써 개인이 문제를 해결하는 방식, 우리 사회가 문제를 해결하는 방식을 바꿉니다. 온전히 '사용자 관점'으로 디자인된 데이터 서비스와 데이터 활용 도구들을 제공함으로써, 사람들이 자신의 데이터를 뱅크샐러드로 연결하고, 결합하고, 활용하여 세상에 없던 자신만의 서비스를 만들 수 있도록 합니다.

뱅크샐러드는 금융뿐만 아니라 건강영역으로 확장하여 차별화 포인트를 두고 마이데이터 시장을 선도하고 있습니다. 고객의 각종 건강 기록과 비대면 건강 검사 데이터를 제공하고 분석하여 개인 맞춤형으로 건강관리가 가능한 건강 마이데이터 영역의 선구적인 플랫폼으로 거듭나고 있습니다. 고객들의 삶의 주요 영역인 금융과 건강 데이터를 유기적으로 이어 나가서 데이터 시너지를 기반으로 한 다양한 혁신 서비스를 지속적으로 제공할 예정입니다.

뱅크샐러드의 제품 조직은 PA(Product Area) 단위로 운영됩니다. PA는 제품이 명확히 부여된 프로젝트 조직으로, 다양한 고객 가설을 세우고 검증하며 고객 임팩트를 달성할 수 있도록 제품을 만들어갑니다. PA는 제품을 개발하고 서비스를 운영하는 데 필요한 기획자, 디자이너, 개발자, 데이터 분석가 등으로 구성되어 있습니다. 

함께 일하게 될 UXP 제품 조직은 뱅크샐러드 앱 서비스의 전반적인 UI 및 기능의 통일성을 유지하고 개선하는 작업을 담당하고 있습니다. 팀 내에서 주로 관리하는 제품으로는 홈 화면, 가계부 화면, 전체 서비스 메뉴, 푸시알림 및 앱 내 알림 기능이 있습니다.", UXP에서 담당하는 뱅크샐러드의 네이티브 기능 개발을 진행합니다 뱅크샐러드의 주요 제품인 홈 가계부 종알림 화면을 개선하고 새로운 기능을 추가합니다 Push Notification 딥링크 관련 기능을 개선하여 유저가 기능을 빠르고 쉽게 접근할 수 있도록 합니다 개발 생산성 작업을 담당합니다 Web과 Native 간의 interface를 유지보수하여 WebView 기반의 서비스를 안정적으로 운영할 수 있도록 합니다 프로젝트 내 같은 관심사를 갖는 코드의 모듈화 작업을 진행합니다 iOS Chapter 내 코드리뷰에 참여하여 코드 퀄리티 향상에 기여하고 기술 토론을 통해 Best Practice 를 논의하여 개발 생산성을 향상시킵니다 뱅크샐러드 iOS 엔지니어 iOS Engineer는 아래의 ,"* 이력서/자기소개서/포트폴리오 등 첨부서류는 Hwp, Word 파일로 제출시 확인이 불가합니다. 
반드시 PDF 파일로 업로드 부탁드립니다.",,서울시 마포구 마포대로 45 일진빌딩 10층, iOS 개발경험이 4년 이상이거나 그에 준하는 실력을 보유하고 있으셔야 합니다 Swift 언어에 대한 높은 이해도를 기반으로 제품을 출시한 경험이 있으셔야 합니다 반응형 프로그래밍 eg RxSwift Combine의 경험이 필요합니다 앱 아키텍처에 대해 고민하고 적용했던 경험이 있으셔야 합니다      MVVM MVP 등의 디자인패턴을 적용해본 경험      공통적으로 쓰이는 코드를 모듈화한 경험 등 Apple Human Interface Guidelines에 대한 이해가 필요합니다 UnitTest 작성 경험이 있으셔야 합니다 다양한 CrashReporting Analytics 도구들을 이용하여 문제를 분석하고 해결할 수 있어야 합니다 Xcode에서 제공하는 View hierarchy Memory graph Debug navigator 등을 이용한 이슈 해결 경험이 있으셔야 합니다 프로젝트에서 필요한 외부 라이브러리를 적절한 요구조건에 맞게 선택하고 검증 및 적용할 수 있어야 합니다 AB 테스팅을 위한 도구사용 및 코드분기 경험이 필요합니다 접근성에 대한 이해가 있는 분을 우대합니다 CICD 설계 및 유지보수 경험이 있는 분을 우대합니다 모듈화 등을 통해 전반적인 프로젝트 관리 및 유지보수성을 높인 경험이 있으면 더욱 좋습니다 10명 이상의 엔지니어와 함께 6개월 이상의 프로젝트에 깊게 참여했던 경험을 우대합니다 Instrument 등을 사용하여 디버깅 난이도가 높은 이슈를 해결한 경험이 있으면 더욱 좋습니다 새로운 기술이나 개발 패러다임에 관심있고 꾸준히 학습하는 분이면 더욱 좋습니다 오픈소스 프로젝트에 기여한 경험을 우대합니다 내 작업물을 문서나 외부 공유용 Readme 블로그 등 으로 기록하고 업데이트 하는 습관을 가지신 분이면 더욱 좋습니다,90
(주)오렌지풋볼네트워크,정규직,"['서버개발', 'iOS 앱개발', '풀스택 개발', 'web 개발', '안드로이드 앱 개발']","Orange Football Network는 
맨유, 맨시티, 아스날, 발렌시아 등 
유럽 명문구단의 지식과 팁을 전 세계에 전달하는 
글로벌 스포츠 콘텐츠 플랫폼 OFN을 운영하고 있습니다. 
(현재 영어권 60개국 서비스 운영 중)

2020년, 2021년, 2022년 투자를 유치하며 성장하고 있는 스타트업입니다.
업계의 매각경험이 있는 대표와 각 분야 능력자들이 모여 
글로벌 서비스를 런칭하고 
60개국 이상의 유저들에게 좋은 반응을 얻고 있습니다.

세계 스포츠 시장을 함께 점령하실 분을 찾고 있습니다!", Android 앱 개발 iOS 앱 개발 Web 개발 서버개발,,"• 보상체계 철학
    - 우리는 글로벌한 문제를 해결하는 사람들입니다.
    - (그간 다소 어려운 시기를 지나고…)성과에 따라 파격적인 보상을 드릴 수 있는 구조입니다.

• 연봉과 스톡옵션
    - 보통 초기 스타트업에서는 너무 큰 리스크를 감수해야합니다.
    - 반대로 이미 성장한 회사에서는 회사가 성장해도 주식을 통한 경제적인 보상은 너무 작거나 아예 없는 경우가 많습니다.
    - 저희 오렌지풋볼은 Pre A 라운드 투자유치를 마무리하는 단계로 본격적으로 성장하는 단계입니다. 그래서 스타트업이지만 연봉을 낮추지 않아도 되고 스톡옵션을 통해 회사의 성장과 함께 일반 회사에서는 생각하기 어려운 큰 보상을 가져갈 수 있는 유일한 단계입니다.
    - 이미 업계에서 매각 경험이 있는 대표와 각 분야 전문성있는 팀원들이 함께 하고 있습니다.

• 팀원 개인의 성장
    - 빠르게 성장하는 회사에서는 빠른 커리어 성장을 할 수 있습니다.
    - 성장하는 회사에서는 다른 곳에서는 생각하기 어려운 커리어 성장의 기회를 가져갈 수 있습니다. 
       (직접 결정하고 실행하며 성장할 수 있는 기회)
    - 팀원의 성장에 도움이 되지 않는 작업은 비용이 들더라도 되도록 외주로 진행합니다. 
      (예. 번역작업, 단순 편집작업 등)


• 복리후생
    • 탄력근무제
        - 일하고 싶을 때, 아무데서나 일합니다.
        - 올 해 상반기는 내내 재택근무로 일을 했던 경험이 있는 만큼 팀 내 거의 모든 업무는 온라인으로 진행할 수 있습니다.
        - 얼굴까먹지 않기 위해 주 1~2회 정도 출근을 하고 있고 이 역시도 팀원들의 상황을 고려하여 진행합니다.

    • 도서구매비/교육비/세미나 참가비 지원
        - 팀원 개인의 성장이 곧 팀의 성장이라 생각합니다.

    • 자녀돌봄비용
        - 돌봄플러스 서비스를 통해 자녀돌봄비용을 지원합니다.

    • 자율복장
        - 아무도 신경 안씁니다.. (그래서 가끔 슬플 수도..)

    • 자유로운 연차
        - 출근 시간, 쉬는 시간, 근무 장소가 크게 중요하지 않듯이
        - 연차도 크게 중요하지 않습니다.
        - 연휴 앞뒤 이어붙이기도 괜찮고 긴 여행도 괜찮습니다.

","서울 관악구 낙성대로4가길 5, 낙성벤처창업센터 낙성대동주민센터점 2층 2호", Android  iOS 배포 경험 및 개발유지 보수 경력 있으신 분 Android  iOS 아키텍쳐 설계 및 소프트웨어 디자인 패턴에 대한 이해도가 있으신 분 Web 개발의 경우는 Vuejs React Anglar 또는 이에 준하는 프레임워크 관련 경력이 있으신 분 코드 리뷰와 지식 공유에 적극적이신 분 문제 해결 및 코드 품질 개선에 적극적이신 분 Kotlin  Swift 개발 언어에 능숙하신 분 축구 좋아하시는 분 호날두 좋아하시는 분 호날두 싫어하시는 분 Z  D 아시는 분,91
(주)유진로봇,정규직,"['java', 'swift', 'android']","‘Innovation for Quality of Life with Intelligent Robot Technology’유진로봇에서 개발자 공개 채용을 진행합니다.
유진로봇은 1988년에 설립된 30년차 로봇 전문 기업으로서 서비스 로봇 분야의 세계적인 기술력을 자랑하는 기업입니다.
유진로봇의 개발자 공개채용을 통해 성장하는 혁신기업 ㈜유진로봇과 함께 해보세요!
#회사 홈페이지 #회사 소개 영상 #AMS Solutions 기술 소개 # Robotization Package  # 물류로봇 GoCart 응용사례

기술중심의 제조혁신
유진로봇은 기술 중심의 회사로 R&D에 적극적으로 투자하고 있습니다.
국내뿐만 아니라 글로벌 시장 선점을 위하여, 지금 세상을 또 한번 놀라게 할 도전을 준비 중입니다.

개방된 직장 문화
유연시간 근로제, 간담회를 통한 소통의 길 조성, 임직원간 친목도모를 위한 동호회 활동/역량강화를 위한 자기계발 지원,
로봇 업계 최고 수준의 복리후생 제도로 균형 있는 삶과 구성원의 성장을 지원합니다.

창의와 열정이 가치인 기업 
유진로봇은 직원들의 창의적인 아이디어를 적극 수용하고 개개인이 갖고 있는 능력을 극대화하여 열정적으로 업무를 수행할 수 있도록 적극 지원하고 있습니다. 같이 일하고 싶은 소중한 동료들과 함께 우리의 꿈과 미래를 실현해 보세요.
", 청소로봇 APP개발 및 유지보수  클라이언트 요구사항에 따른 어플리케이션 구현   IT 전문가 팀과 협력하여 새로운 어플리케이션의 사양 설정  사양에 따라 창의적인 프로토타입 설계  마감 시간 내에 완전한 애플리케이션을 프로그래밍할 수 있는 고품질 소스 코드 작성  응용 프로그램 문제 해결 및 디버그  기존 애플리케이션을 평가하여 새로운 기능을 재프로그래밍 업데이트 및 추가,(1) 서류전형 - (2) 실무진 면접전형 - (3) 임원진 면접전형 - (4) 합격 통보 - (5) 최종입사 ,"(1) 연금·보험 : 퇴직연금, 국민연금, 고용보험, 산재보험, 건강보험
(2) 휴무·휴가·행사 : 유연근무제, 연차(1시간 단위), 근로자의날 휴무, 경조휴가, 출산휴가, 육아휴직, 사내 동호회 운영, 창립기념일 행사 등
(3) 보상·수당·지원 : 인센티브제, 직무 발명비, 각종 경조금 지원, 사우회 운영, 장기근속자 포상, 우수사원 표창/포상, 가족수당, 직원추천 포상금,
결혼 선물 로봇청소기 지급, 입사 웰컴키트 지급 등
(4) 교육·연수 : 신입사원교육(OJT/분기별), 사내 직무교육, 기술동향 자료집 제공 등
(5) 사내시설·장애인지원 : 사내 식당, 사내 카페, 사내 피트니스센터, 사내 정원, 사내 주차장, 사내 도서관
(6) 생활편의·여가행사 : 자기계발비 지원, 건강검진, 조식/중식/석식 제공, 출퇴근 교통비 지원, 회식비 지원, 리조트 지원
",인천광역시 연수구 하모니로 187번길 33 유진로봇,  모바일 애플리케이션 개발자로서의 입증된 경험  모바일 애플리케이션 설계 및 구축 경험자  Swift Kotlin과 같은 적어도 하나의 프로그래밍 언어로 프로그래밍 할 수 있는 기능 구현 경험자  소프트웨어 설계 및 프로그래밍 원리에 대한 탁월한 이해  의사소통 능력이 뛰어난 팀 플레이어  분석적 사고 및 문제 해결 능력  세부 정보 및 시간 관리 기술에 대한 높은 관심  컴퓨터 공학 또는 관련 분야의 BScBA MScMA우대사항  4년 이상 모바일 애플리케이션 설계 및 구축 경험자IOS  새로운 개발 언어 및 환경을 학습할 수 있는 능력과 의지가 있는자  유연한agile 개발 방식 경험자  멀티플랫폼 개발 경험자예 iOS Android  코드 리뷰 및 개선 가능자  영어 능통자 ,92
